length,insertion_sort_key_comparison,insertion_sort_time,merge_sort_key_comparison,merge_sort_time
10000,49995000,0.2339308261871338,69008,0.0040159225463867
20000,199990000,0.9359469413757324,148016,0.0084669589996337
30000,449985000,2.1104578971862797,227728,0.0127050876617431
40000,799980000,3.754619836807251,316032,0.01729416847229
50000,1249975000,5.850906133651733,401952,0.0223221778869628
60000,1799970000,8.446106672286987,485456,0.0267701148986816
70000,-1845002296,11.467357158660889,573728,0.029675006866455
80000,-1095007296,14.971379041671751,672064,0.034316062927246
90000,-245012296,18.95711779594421,765248,0.0391309261322021
